window_start_date,test_date,mae,rmse,mape
2024-12-31,2025-12-31,9.859120031866073,11.965764349775169,8.38814061461279
2025-01-01,2026-01-01,7.939233348879425,8.839851296047073,6.985334965914465
2025-01-02,2026-01-02,6.755345451485882,7.552446458318617,6.0986742547062835
2025-01-03,2026-01-03,7.790615865267916,8.571333073780627,7.445896296483638
2025-01-04,2026-01-04,5.8147476475142,7.337618201637597,5.358973314686933
2025-01-05,2026-01-05,6.26893055907171,8.123562726225286,5.511019407847158
2025-01-06,2026-01-06,6.271214392440314,7.285951354164805,5.89561195559155
2025-01-07,2026-01-07,10.79077638229793,11.429515110851801,10.270022502158275
2025-01-08,2026-01-08,8.385054939332743,9.279386573370155,8.01121581334098
2025-01-09,2026-01-09,6.633091973531966,7.09306670451751,6.350117241055394
2025-01-10,2026-01-10,9.080850462446035,14.782668336683496,11.297624256187328
2025-01-11,2026-01-11,8.759365613062089,13.593215595547198,10.488058973162682
2025-01-12,2026-01-12,10.72830139432248,14.261748261535962,12.626198791746182
2025-01-13,2026-01-13,12.7817164803897,16.051824854230595,14.150963315987356
2025-01-14,2026-01-14,12.239035150436475,16.646794870325902,14.108747693850892
2025-01-15,2026-01-15,13.342461190946207,18.457604679405172,16.01933031075017
2025-01-16,2026-01-16,11.85283529208793,17.0838240344542,14.191903976828558
2025-01-17,2026-01-17,21.29662694516544,24.825849866236076,18.793482834783898
2025-01-18,2026-01-18,15.755787639112429,18.86540418902644,14.009501084358176
